               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,             0.03476,            0.018711,           0.0033922,             0.82431,             0.78727,             0.80981,             0.42376,            0.034131,           0.0094664,           0.0018804,           0.0053965,           0.0053965,           0.0053965
                  95,            0.035436,              0.0182,           0.0034531,             0.83489,               0.805,             0.82551,             0.43132,            0.034068,           0.0095261,           0.0019049,            0.005347,            0.005347,            0.005347
                  96,            0.035385,            0.018689,           0.0035207,              0.8041,             0.78325,             0.80707,             0.41699,            0.034831,           0.0098046,           0.0022191,           0.0052975,           0.0052975,           0.0052975
                  97,            0.035097,            0.018137,           0.0035821,             0.84159,             0.77716,             0.82188,             0.42863,            0.034409,           0.0096102,           0.0020706,            0.005248,            0.005248,            0.005248
                  98,            0.035051,            0.018606,           0.0035192,             0.82508,             0.77719,             0.80211,             0.42532,            0.034392,           0.0096205,           0.0023726,           0.0051985,           0.0051985,           0.0051985
                  99,            0.034965,            0.018086,           0.0032658,             0.81775,             0.79764,             0.82519,             0.43051,            0.034093,           0.0096074,           0.0018698,            0.005149,            0.005149,            0.005149
                 100,            0.035162,             0.01835,           0.0031711,             0.83557,             0.77281,             0.82442,             0.43078,            0.033902,           0.0096404,           0.0022303,           0.0050995,           0.0050995,           0.0050995
                 101,            0.034863,            0.018709,           0.0033046,             0.81698,             0.80248,              0.8265,             0.41837,            0.033816,           0.0094596,           0.0021311,             0.00505,             0.00505,             0.00505
                 102,            0.034558,            0.018302,           0.0029338,             0.81093,             0.79108,              0.8178,             0.42257,            0.034089,           0.0096662,           0.0017792,           0.0050005,           0.0050005,           0.0050005
                 103,            0.034547,            0.018074,           0.0032379,             0.83713,             0.79841,             0.82878,             0.43915,            0.033822,           0.0096136,           0.0018986,            0.004951,            0.004951,            0.004951
                 104,            0.034865,            0.018083,           0.0029882,             0.79544,              0.7855,             0.80305,              0.4279,            0.034173,           0.0096707,             0.00175,           0.0049015,           0.0049015,           0.0049015
                 105,             0.03452,            0.018664,           0.0034189,             0.86755,              0.7682,             0.82945,             0.43756,            0.034104,           0.0093801,             0.00205,            0.004852,            0.004852,            0.004852
                 106,            0.034437,            0.017977,           0.0031951,             0.83358,             0.81157,             0.83277,             0.45184,            0.033666,            0.009465,           0.0018401,           0.0048025,           0.0048025,           0.0048025
                 107,             0.03441,            0.018024,           0.0030988,             0.84516,             0.79961,             0.83304,             0.43587,            0.033567,           0.0095918,           0.0019513,            0.004753,            0.004753,            0.004753
                 108,            0.034449,            0.018541,           0.0029406,             0.85343,             0.79125,             0.82826,             0.45209,            0.033421,           0.0093878,           0.0020954,           0.0047035,           0.0047035,           0.0047035
                 109,            0.034449,            0.017814,           0.0035681,             0.78219,             0.77964,             0.81053,             0.44478,            0.033595,           0.0095743,            0.002247,            0.004654,            0.004654,            0.004654
                 110,            0.033997,            0.018211,           0.0033768,             0.82448,             0.80437,             0.82934,              0.4638,            0.033305,           0.0094282,           0.0019928,           0.0046045,           0.0046045,           0.0046045
                 111,            0.034395,            0.018452,            0.003254,             0.79636,             0.80869,             0.82126,             0.44398,            0.033493,           0.0093956,           0.0018042,            0.004555,            0.004555,            0.004555
                 112,            0.034254,            0.017788,           0.0030325,             0.84854,             0.80385,             0.83421,             0.45625,             0.03331,           0.0092438,           0.0018145,           0.0045055,           0.0045055,           0.0045055
                 113,            0.034328,             0.01801,            0.003018,             0.86318,             0.79457,              0.8418,             0.45527,             0.03306,           0.0094703,           0.0020954,            0.004456,            0.004456,            0.004456
                 114,            0.033829,            0.017761,           0.0029532,             0.81865,             0.81181,             0.83473,             0.45047,             0.03316,           0.0091986,           0.0018001,           0.0044065,           0.0044065,           0.0044065
                 115,            0.034126,            0.017883,           0.0031782,             0.86362,             0.78747,             0.84003,             0.46659,             0.03295,           0.0092176,           0.0018306,            0.004357,            0.004357,            0.004357
                 116,            0.033691,            0.017558,           0.0029522,             0.81816,             0.77876,             0.82396,             0.44761,             0.03338,           0.0091386,           0.0022337,           0.0043075,           0.0043075,           0.0043075
                 117,            0.033226,            0.017665,           0.0031617,             0.84234,             0.78808,             0.82531,             0.45702,            0.032988,           0.0092405,           0.0017925,            0.004258,            0.004258,            0.004258
                 118,            0.034355,              0.0181,           0.0033524,              0.8418,              0.8165,             0.84102,              0.4625,            0.033218,           0.0092269,           0.0018786,           0.0042085,           0.0042085,           0.0042085
                 119,            0.033557,            0.017654,           0.0030726,             0.84756,             0.80987,             0.83138,             0.44861,             0.03337,           0.0092869,            0.001751,            0.004159,            0.004159,            0.004159
                 120,            0.033561,             0.01732,           0.0031103,             0.85619,             0.76827,             0.82355,             0.44398,            0.033449,           0.0094969,           0.0020161,           0.0041095,           0.0041095,           0.0041095
                 121,            0.033251,            0.017589,           0.0030064,             0.83288,             0.80382,             0.83473,             0.44538,            0.032963,           0.0092242,           0.0020029,             0.00406,             0.00406,             0.00406
                 122,            0.033265,            0.018323,           0.0023857,             0.85321,             0.79287,             0.83659,             0.45563,            0.033407,           0.0091383,           0.0018241,           0.0040105,           0.0040105,           0.0040105
                 123,            0.033089,               0.018,           0.0026633,             0.85832,             0.80602,             0.84375,             0.45981,            0.033305,           0.0092802,           0.0017988,            0.003961,            0.003961,            0.003961
                 124,              0.0331,            0.017539,           0.0027416,             0.86068,             0.79982,             0.84451,             0.44894,            0.033349,           0.0091044,           0.0016423,           0.0039115,           0.0039115,           0.0039115
