               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,            0.025007,            0.012937,           0.0012926,             0.88303,             0.88613,             0.88322,                0.52,            0.029422,           0.0083332,           0.0018935,           0.0050005,           0.0050005,           0.0050005
                 103,            0.024914,              0.0129,           0.0014679,             0.87952,             0.86751,             0.88609,             0.52719,            0.029587,           0.0084197,           0.0019364,            0.004951,            0.004951,            0.004951
                 104,              0.0251,            0.012946,           0.0013385,             0.88562,             0.87265,             0.88345,             0.52532,            0.029529,           0.0081797,           0.0020638,           0.0049015,           0.0049015,           0.0049015
                 105,            0.024962,            0.013223,           0.0014326,             0.87656,             0.86707,             0.88081,             0.52314,            0.029459,           0.0082125,           0.0019335,            0.004852,            0.004852,            0.004852
                 106,            0.025224,             0.01295,           0.0014398,             0.89081,             0.86943,             0.87957,             0.51471,            0.029692,           0.0083048,           0.0018747,           0.0048025,           0.0048025,           0.0048025
                 107,            0.024925,            0.012795,           0.0012522,             0.88647,             0.88773,             0.89751,             0.53457,            0.029097,           0.0081811,            0.001977,            0.004753,            0.004753,            0.004753
                 108,            0.024612,            0.013123,           0.0011793,             0.88654,             0.87756,             0.88506,             0.52591,            0.029584,            0.008246,           0.0020944,           0.0047035,           0.0047035,           0.0047035
                 109,            0.024932,            0.012591,           0.0014606,             0.88535,             0.87181,              0.8913,             0.53133,            0.029074,           0.0082041,            0.002047,            0.004654,            0.004654,            0.004654
                 110,            0.024579,            0.012893,            0.001272,             0.88152,             0.88083,             0.89008,             0.54115,            0.029077,            0.008208,           0.0019414,           0.0046045,           0.0046045,           0.0046045
                 111,            0.024722,            0.012955,           0.0013566,             0.89293,             0.88054,             0.88445,             0.52271,            0.029604,           0.0081391,           0.0020187,            0.004555,            0.004555,            0.004555
                 112,            0.024644,            0.012855,           0.0012808,             0.89008,             0.88168,             0.88616,              0.5192,            0.029352,           0.0082664,           0.0018853,           0.0045055,           0.0045055,           0.0045055
                 113,            0.024767,            0.012815,           0.0013213,             0.87948,             0.88259,             0.87941,              0.5231,            0.029498,           0.0082048,           0.0020981,            0.004456,            0.004456,            0.004456
                 114,             0.02434,             0.01257,            0.001184,             0.89233,             0.87439,             0.88682,             0.53268,            0.029134,            0.008043,           0.0018161,           0.0044065,           0.0044065,           0.0044065
                 115,            0.024673,            0.012817,           0.0012791,             0.89356,             0.87741,             0.89008,             0.53174,            0.029168,           0.0081567,           0.0017526,            0.004357,            0.004357,            0.004357
                 116,            0.024273,             0.01252,           0.0012341,             0.89366,              0.8766,             0.89098,             0.52611,            0.029292,           0.0081429,           0.0018011,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023983,             0.01261,           0.0015342,             0.89546,             0.87603,             0.88665,             0.51725,             0.02927,           0.0081759,           0.0017042,            0.004258,            0.004258,            0.004258
                 118,            0.024181,            0.012761,           0.0013699,             0.89212,             0.86637,             0.88718,             0.52835,            0.029256,           0.0081683,           0.0018045,           0.0042085,           0.0042085,           0.0042085
                 119,            0.023896,            0.012232,           0.0012595,             0.88924,             0.86456,             0.87785,             0.51839,            0.029075,           0.0082841,           0.0017463,            0.004159,            0.004159,            0.004159
                 120,            0.023778,            0.012212,           0.0012744,              0.8677,             0.87247,             0.88113,             0.51943,            0.029212,           0.0082674,           0.0018594,           0.0041095,           0.0041095,           0.0041095
                 121,             0.02387,            0.012424,           0.0011591,             0.89333,             0.87515,              0.8842,              0.5323,            0.029005,           0.0081407,           0.0016675,             0.00406,             0.00406,             0.00406
                 122,            0.023789,            0.012865,           0.0010318,             0.89139,             0.87592,             0.88028,              0.5365,            0.029029,           0.0081903,           0.0015889,           0.0040105,           0.0040105,           0.0040105
                 123,            0.023546,            0.012789,           0.0012883,             0.89163,             0.86414,             0.88265,              0.5291,            0.028954,           0.0083407,            0.001741,            0.003961,            0.003961,            0.003961
                 124,            0.023562,            0.012408,           0.0011625,             0.88202,             0.88012,              0.8834,             0.53102,            0.028927,           0.0082923,           0.0017059,           0.0039115,           0.0039115,           0.0039115
                 125,             0.02329,            0.011998,           0.0011117,             0.88581,              0.8628,             0.87399,             0.52437,            0.029373,            0.008361,           0.0017323,            0.003862,            0.003862,            0.003862
                 126,            0.023504,            0.012236,           0.0010663,             0.89224,             0.88233,             0.88468,             0.53754,             0.02877,           0.0083009,            0.001558,           0.0038125,           0.0038125,           0.0038125
                 127,            0.023166,            0.012217,            0.001299,              0.8832,             0.88665,             0.88942,             0.53382,            0.028909,           0.0084166,           0.0018339,            0.003763,            0.003763,            0.003763
                 128,            0.023156,            0.012109,           0.0010884,             0.89199,             0.86499,             0.88205,             0.53789,            0.028825,           0.0082722,           0.0016336,           0.0037135,           0.0037135,           0.0037135
                 129,            0.023157,            0.012427,           0.0011252,             0.89101,             0.88595,             0.89476,             0.53748,            0.028862,           0.0081323,           0.0016156,            0.003664,            0.003664,            0.003664
                 130,            0.022476,            0.012032,           0.0012184,             0.88948,             0.88092,             0.88626,             0.53023,             0.02946,           0.0084545,           0.0019074,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023339,             0.01247,           0.0011277,             0.89462,             0.88178,             0.88973,             0.52024,            0.029304,           0.0084272,           0.0018777,            0.003565,            0.003565,            0.003565
                 132,            0.023033,            0.012558,           0.0010236,             0.89458,             0.89045,             0.89413,             0.53092,            0.029052,           0.0083349,           0.0017549,           0.0035155,           0.0035155,           0.0035155
                 133,            0.022977,            0.012104,           0.0010216,             0.89938,             0.88814,             0.89461,             0.53795,            0.028969,           0.0083654,           0.0019099,            0.003466,            0.003466,            0.003466
                 134,            0.022884,            0.011647,          0.00094978,              0.9014,             0.87796,             0.88665,             0.52689,            0.029134,           0.0084388,           0.0020095,           0.0034165,           0.0034165,           0.0034165
                 135,            0.022603,            0.012028,           0.0012949,             0.90793,             0.86889,             0.89401,             0.53925,            0.028827,           0.0085013,           0.0018671,            0.003367,            0.003367,            0.003367
                 136,            0.022584,             0.01178,          0.00093261,             0.88167,                0.88,             0.88051,              0.5337,             0.02902,           0.0084682,           0.0016847,           0.0033175,           0.0033175,           0.0033175
                 137,            0.022638,            0.011982,           0.0011057,             0.88436,             0.88545,             0.88513,             0.52159,            0.028922,           0.0084056,           0.0016554,            0.003268,            0.003268,            0.003268
                 138,            0.022228,             0.01135,           0.0010486,             0.88972,             0.88715,              0.8883,             0.53404,            0.028809,           0.0084889,           0.0015124,           0.0032185,           0.0032185,           0.0032185
                 139,            0.022082,            0.011599,          0.00097485,              0.8887,             0.88932,             0.88705,             0.53577,            0.028766,           0.0085063,           0.0016171,            0.003169,            0.003169,            0.003169
                 140,            0.022101,            0.012064,          0.00095098,             0.88722,             0.88175,             0.88709,             0.52519,            0.028538,           0.0084803,           0.0016404,           0.0031195,           0.0031195,           0.0031195
                 141,            0.022266,            0.011479,          0.00090358,             0.90033,             0.88954,             0.89167,             0.53002,            0.028976,            0.008445,           0.0016011,             0.00307,             0.00307,             0.00307
                 142,            0.021899,            0.011872,          0.00099222,             0.89491,             0.87504,             0.88536,             0.52562,             0.02891,           0.0084614,           0.0016294,           0.0030205,           0.0030205,           0.0030205
                 143,            0.022112,            0.011701,          0.00092023,             0.90067,             0.88286,             0.89256,             0.53255,            0.028838,           0.0083978,            0.001636,            0.002971,            0.002971,            0.002971
